Course URL,Course Name,Learning Product Type,Course Provided By,Course Rating,Course Rated By,Enrolled Student Count,Course Difficulty
https://www.coursera.org/learn/containerized-apps-on-aws,Building Containerized Applications on AWS,COURSE,Amazon Web Services,4.4,16,1.8k,Mixed
https://www.coursera.org/learn/mcmc-bayesian-statistics,Bayesian Statistics: Techniques and Models,COURSE,"University of California, Santa Cruz",4.8,302,30k,Intermediate
https://www.coursera.org/learn/oralcavity,The Oral Cavity: Portal to Health and Disease,COURSE,University of Pennsylvania,4.9,246,9.7k,Intermediate
https://www.coursera.org/learn/nutrition-pregnancy,Nutrition and Lifestyle in Pregnancy,COURSE,Ludwig-Maximilians-Universität München (LMU),4.8,1179,37k,Intermediate
https://www.coursera.org/learn/environmental-law,Introduction to Environmental Law and Policy,COURSE,The University of North Carolina at Chapel Hill,4.8,1175,35k,Mixed
https://www.coursera.org/learn/model-thinking,Model Thinking,COURSE,University of Michigan,4.8,1604,130k,Mixed
https://www.coursera.org/specializations/administracion-proyectos,Administración de Proyectos: Principios Básicos,SPECIALIZATION,Tecnológico de Monterrey,4.6,2100,66k,Beginner
https://www.coursera.org/learn/dermatology,Dermatology: Trip to skin,COURSE,Novosibirsk State University ,4.3,115,9.3k,Beginner
https://www.coursera.org/specializations/palo-alto-networks-cybersecurity,Palo Alto Networks Cybersecurity,SPECIALIZATION,Palo Alto Networks,4.6,332,9.8k,Beginner
https://www.coursera.org/learn/what-is-compliance,What is Compliance?,COURSE,University of Pennsylvania,4.8,412,6.5k,Mixed
https://www.coursera.org/specializations/sales-operations,Sales Operations/Management,SPECIALIZATION,West Virginia University,4.4,96,5.9k,Beginner
https://www.coursera.org/specializations/implementacion-marketing-mix,Implementación del Marketing Mix,SPECIALIZATION,IE Business School,4.7,640,23k,Beginner
https://www.coursera.org/specializations/software-testing-automation,Software Testing and Automation,SPECIALIZATION,University of Minnesota,4.8,1726,3.1k,Intermediate
https://www.coursera.org/learn/writing-for-business,Business Writing,COURSE,University of Colorado Boulder,4.8,1006,51k,Beginner
https://www.coursera.org/learn/feminism-social-justice,Feminism and Social Justice,COURSE,"University of California, Santa Cruz",4.8,143,20k,Beginner
https://www.coursera.org/specializations/social-welfare-policy,Social Policy for Social Services & Health Practitioners,SPECIALIZATION,Columbia University,4.8,101,4.3k,Beginner
https://www.coursera.org/learn/engineering-health-yoga-physiology,Engineering Health: Introduction to Yoga and Physiology,COURSE,New York University,4.7,3386,15k,Beginner
https://www.coursera.org/learn/understanding-financial-markets,Understanding Financial Markets,COURSE,University of Geneva,4.7,222,80k,Beginner
https://www.coursera.org/learn/getinmooc,Get Interactive: Practical Teaching with Technology,COURSE,University of London,4.8,533,15k,Beginner
https://www.coursera.org/learn/social-economic-networks,Social and Economic Networks:  Models and Analysis,COURSE,Stanford University,Missing,Missing,42k,Advanced
https://www.coursera.org/learn/sas-programming-basics,Getting Started with SAS Programming,COURSE,SAS,4.9,933,23k,Beginner
https://www.coursera.org/learn/escritura-esp,Fundamentos de la escritura,COURSE,Tecnológico de Monterrey,4.6,977,53k,Beginner
https://www.coursera.org/learn/analytics-excel,Mastering Data Analysis in Excel,COURSE,Duke University,4.2,3219,280k,Mixed
https://www.coursera.org/learn/sports-society,Sports and Society,COURSE,Duke University,4.8,607,17k,Mixed
https://www.coursera.org/specializations/business-entrepreneurship,Entrepreneurship: Launching an Innovative Business,SPECIALIZATION,"University of Maryland, College Park",4.6,1128,70k,Beginner
https://www.coursera.org/learn/information-systems-audit,"Information Systems Auditing, Controls and Assurance",COURSE,The Hong Kong University of Science and Technology,4.7,380,5.3k,Beginner
https://www.coursera.org/specializations/blockchain-financial-services,Blockchain Revolution in Financial Services,SPECIALIZATION,INSEAD,4.6,103,1.9k,Beginner
https://www.coursera.org/learn/typography,Introduction to Typography,COURSE,California Institute of the Arts,4.8,3325,74k,Beginner
https://www.coursera.org/learn/corporate-commercial-law-part1,Corporate & Commercial Law I: Contracts & Employment Law,COURSE,University of Illinois at Urbana-Champaign,4.8,231,11k,Intermediate
https://www.coursera.org/learn/youth-sports,The Science of Training Young Athletes,COURSE,University of Florida,4.9,352,14k,Beginner
https://www.coursera.org/specializations/innovation-creativity-entrepreneurship,Innovation: From Creativity to Entrepreneurship,SPECIALIZATION,University of Illinois at Urbana-Champaign,4.8,1011,26k,Beginner
https://www.coursera.org/specializations/marketing-analytics,Foundations of Marketing Analytics,SPECIALIZATION,Emory University,4.2,268,28k,Intermediate
https://www.coursera.org/learn/excel-data-analysis,Introduction to Data Analysis Using Excel,COURSE,Rice University,4.7,4773,100k,Mixed
https://www.coursera.org/learn/sdgbusiness,Driving business towards the Sustainable Development Goals,COURSE,Erasmus University Rotterdam,4.8,205,6k,Beginner
https://www.coursera.org/learn/kotlin-for-java-developers,Kotlin for Java Developers,COURSE,JetBrains,4.7,1036,39k,Intermediate
https://www.coursera.org/learn/ux-design-fundamentals,UX Design Fundamentals,COURSE,California Institute of the Arts,4.8,808,27k,Beginner
https://www.coursera.org/learn/mastering-final-cut-pro,Mastering Final Cut Pro,COURSE,LearnQuest,4.7,41,9.4k,Beginner
https://www.coursera.org/learn/project-risk-management,Managing Project Risks and Changes,COURSE,"University of California, Irvine",4.7,4862,74k,Mixed
https://www.coursera.org/learn/version-control-with-git,Version Control with Git,COURSE,Atlassian,4.8,1143,42k,Mixed
https://www.coursera.org/learn/english-principles,Teach English Now! Foundational Principles,COURSE,Arizona State University,4.9,6644,83k,Mixed
https://www.coursera.org/specializations/user-interface-design,User Interface Design,SPECIALIZATION,University of Minnesota,4.6,1021,44k,Intermediate
https://www.coursera.org/learn/summary-statistics,Summary Statistics in Public Health,COURSE,Johns Hopkins University,4.8,591,12k,Beginner
https://www.coursera.org/specializations/information-systems,Information​ ​Systems,SPECIALIZATION,University of Minnesota,4.7,460,16k,Beginner
https://www.coursera.org/learn/python-programming-introduction,Python Programming: A Concise Introduction,COURSE,Wesleyan University,4.6,3037,110k,Beginner
https://www.coursera.org/learn/global-energy,Politics and Economics of International Energy,COURSE,Sciences Po,4.7,1122,35k,Beginner
https://www.coursera.org/learn/personal-branding,Introduction to Personal Branding,COURSE,University of Virginia,4.4,4052,140k,Beginner
https://www.coursera.org/learn/understanding-arguments,Think Again I: How to Understand Arguments,COURSE,Duke University,4.6,1747,210k,Beginner
https://www.coursera.org/learn/wharton-launching-startup,Entrepreneurship 2: Launching your Start-Up,COURSE,University of Pennsylvania,4.8,1577,38k,Mixed
https://www.coursera.org/learn/excellence-operationnelle,L'excellence opérationnelle en pratique,COURSE,ESSEC Business School,4.7,226,8.3k,Beginner
https://www.coursera.org/specializations/rpa-cognitive-analytics,Implementing RPA with Cognitive Automation and Analytics,SPECIALIZATION,Automation Anywhere,4.6,116,2.8k,Beginner
https://www.coursera.org/learn/aprendiendo-a-aprender,Aprendiendo a aprender: Poderosas herramientas mentales con las que podrás dominar temas difíciles (Learning How to Learn),COURSE,McMaster University,4.9,4412,190k,Beginner
https://www.coursera.org/learn/enfant-developpement,Développement psychologique de l'enfant,COURSE,University of Geneva,4.9,177,8.8k,Beginner
https://www.coursera.org/learn/mindshift,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential,COURSE,McMaster University,4.8,6862,240k,Beginner
https://www.coursera.org/learn/data-analytics-for-lean-six-sigma,Data Analytics for Lean Six Sigma,COURSE,University of Amsterdam,4.8,1481,25k,Beginner
https://www.coursera.org/learn/leadership-21st-century,Leadership in 21st Century Organizations,COURSE,Copenhagen Business School,4.7,470,35k,Mixed
https://www.coursera.org/learn/implant-dentistry,Implant Dentistry,COURSE,The University of Hong Kong,4.9,850,28k,Mixed
https://www.coursera.org/learn/getting-started-with-google-sheets,Getting Started with Google Sheets,COURSE,Google Cloud,4.6,307,19k,Beginner
https://www.coursera.org/learn/information-security-data,Information Security: Context and Introduction,COURSE,University of London,4.6,1043,33k,Beginner
https://www.coursera.org/learn/horse-care,The Horse Course: Introduction to Basic Care and Management,COURSE,University of Florida,4.9,564,29k,Mixed
https://www.coursera.org/learn/entrepreneurship-strategy,Entrepreneurship Strategy: From Ideation to Exit,COURSE,HEC Paris,4.8,331,20k,Beginner
https://www.coursera.org/learn/wharton-operations,Introduction to Operations Management,COURSE,University of Pennsylvania,4.5,2003,88k,Mixed
https://www.coursera.org/learn/julia-programming,Julia Scientific Programming,COURSE,University of Cape Town,4.5,263,23k,Beginner
https://www.coursera.org/learn/gestion-organizaciones-efectivas,Gestión de organizaciones efectivas,COURSE,Pontificia Universidad Católica de Chile,4.7,1201,47k,Mixed
https://www.coursera.org/learn/tricky-american-english-pronunciation,Tricky American English Pronunciation,COURSE,"University of California, Irvine",4.7,1147,120k,Beginner
https://www.coursera.org/specializations/english-for-business,Business English,SPECIALIZATION,Arizona State University,4.7,942,38k,Intermediate
https://www.coursera.org/specializations/analysing-numeric-digital-literacies,Analysing: Numeric and digital literacies,SPECIALIZATION,Macquarie University,4.6,215,8.6k,Beginner
https://www.coursera.org/learn/applied-data-science-capstone,Applied Data Science Capstone,COURSE,IBM,4.7,3928,44k,Intermediate
https://www.coursera.org/learn/smart-cities,Smart Cities – Management of Smart Urban Infrastructures,COURSE,École Polytechnique Fédérale de Lausanne,4.6,787,22k,Beginner
https://www.coursera.org/learn/introduction-portfolio-construction-python,Introduction to Portfolio Construction and Analysis with Python,COURSE,EDHEC Business School,4.8,416,12k,Mixed
https://www.coursera.org/learn/objetivos-desarrollo-sostenible,Objetivos de desarrollo sostenible para América Latina y el Caribe,COURSE,Universidad de los Andes,4.8,83,7.1k,Beginner
https://www.coursera.org/specializations/teacher-sel,The Teacher and Social and Emotional Learning (SEL),SPECIALIZATION,University of Colorado Boulder,4.7,242,5.6k,Beginner
https://www.coursera.org/learn/developing-the-sir-model,Developing the SIR Model,COURSE,Imperial College London,4.9,39,2.2k,Intermediate
https://www.coursera.org/learn/fondamentaux-negociation,Les Fondamentaux de la Négociation,COURSE,ESSEC Business School,4.7,165,10k,Beginner
https://www.coursera.org/learn/conversational-experiences-dialogflow,Building Conversational Experiences with Dialogflow,COURSE,Google Cloud,4.5,557,24k,Beginner
https://www.coursera.org/learn/c-for-everyone,C for Everyone: Programming Fundamentals,COURSE,"University of California, Santa Cruz",4.6,1300,38k,Beginner
https://www.coursera.org/learn/introcss,Introduction to CSS3,COURSE,University of Michigan,4.8,5548,89k,Mixed
https://www.coursera.org/learn/circular-economy,Circular Economy - Sustainable Materials Management,COURSE,Geological Survey of Denmark and Greenland,4.8,297,12k,Beginner
https://www.coursera.org/learn/aws-machine-learning,Getting Started with AWS Machine Learning,COURSE,Amazon Web Services,4.5,2559,80k,Intermediate
https://www.coursera.org/learn/google-cloud-java-spring,Building Scalable Java Microservices with Spring Boot and Spring Cloud,COURSE,Google Cloud,4.3,444,25k,Intermediate
https://www.coursera.org/learn/python-operating-system,Using Python to Interact with the Operating System,COURSE,Google,4.7,867,22k,Beginner
https://www.coursera.org/learn/globalenergyandclimatepolicy,Global Energy and Climate Policy,COURSE,University of London,4.6,220,11k,Beginner
https://www.coursera.org/learn/probability-statistics,Probability and Statistics: To p or not to p?,COURSE,University of London,4.6,733,38k,Beginner
https://www.coursera.org/learn/democracia,Democracia y decisiones públicas. Introducción al análisis de políticas públicas,COURSE,Universitat Autònoma de Barcelona,4.8,859,45k,Beginner
https://www.coursera.org/learn/english-composition,English Composition I,COURSE,Duke University,4.6,465,200k,Beginner
https://www.coursera.org/learn/seo-fundamentals,Search Engine Optimization Fundamentals,COURSE,"University of California, Davis",4.7,1687,48k,Mixed
https://www.coursera.org/learn/european-law-fundamentals,European Business Law: Understanding the Fundamentals,COURSE,Lund University,4.8,781,29k,Mixed
https://www.coursera.org/learn/sustainable-tourism,Sustainable Tourism – promoting environmental public health,COURSE,University of Copenhagen,4.6,400,10k,Beginner
https://www.coursera.org/learn/cats-and-dogs,The Truth About Cats and Dogs,COURSE,The University of Edinburgh,4.7,1114,35k,Mixed
https://www.coursera.org/learn/adhd-treatment,ADHD: Everyday Strategies for Elementary Students,COURSE,The State University of New York,4.7,1121,40k,Beginner
https://www.coursera.org/learn/wharton-social-human-capital,Managing Social and Human Capital,COURSE,University of Pennsylvania,4.5,1778,27k,Beginner
https://www.coursera.org/learn/introduction-trading-machine-learning-gcp,"Introduction to Trading, Machine Learning & GCP",COURSE,New York Institute of Finance,4.0,415,14k,Intermediate
https://www.coursera.org/learn/songwriting-lyrics,Songwriting: Writing the Lyrics,COURSE,Berklee College of Music,4.8,462,69k,Beginner
https://www.coursera.org/learn/costosparanegocios,Costos para los Negocios,COURSE,Universidad de Chile,4.8,1035,44k,Intermediate
https://www.coursera.org/learn/public-speaking,Introduction to Public Speaking,COURSE,University of Washington,4.8,825,92k,Beginner
https://www.coursera.org/learn/excel-analysis,Problem Solving with Excel,COURSE,PwC,4.7,4154,96k,Beginner
https://www.coursera.org/learn/finance-for-non-financial-managers,Finance for Non-Financial Managers,COURSE,Emory University,4.4,154,13k,Intermediate
https://www.coursera.org/learn/exploring-renewable-energy,Exploring Renewable Energy Schemes,COURSE,University of Pennsylvania,4.8,114,4.7k,Beginner
https://www.coursera.org/learn/technology-of-music-production,The Technology of Music Production,COURSE,Berklee College of Music,4.8,601,29k,Beginner
https://www.coursera.org/learn/customer-segmentation-prospecting,Customer Segmentation and Prospecting,COURSE,Northwestern University,4.7,479,19k,Beginner
https://www.coursera.org/specializations/exito-profesional,Éxito Profesional,SPECIALIZATION,"University of California, Irvine",4.5,1731,69k,Beginner
https://www.coursera.org/learn/intro-economic-theories,Introduction to Economic Theories,COURSE,Erasmus University Rotterdam,4.4,116,23k,Beginner
https://www.coursera.org/learn/positive-psychology-applications,Positive Psychology: Applications and Interventions,COURSE,University of Pennsylvania,4.8,1341,23k,Beginner
https://www.coursera.org/learn/uva-darden-design-thinking-social-sector,Design Thinking for the Greater Good: Innovation in the Social Sector,COURSE,University of Virginia,4.6,175,18k,Beginner
https://www.coursera.org/learn/spanish-in-healthcare-settings,Spanish for Successful Communication in Healthcare Settings,COURSE,Rice University,4.8,65,13k,Intermediate
https://www.coursera.org/learn/mental-health,The Social Context of Mental Health and Illness,COURSE,University of Toronto,4.6,164,19k,Mixed
https://www.coursera.org/learn/recruiting-hiring-onboarding-employees,"Recruiting, Hiring, and Onboarding Employees",COURSE,University of Minnesota,4.7,1838,36k,Mixed
https://www.coursera.org/learn/corporatestrategy,Corporate Strategy,COURSE,University of London,4.8,349,8.3k,Beginner
https://www.coursera.org/learn/systems-thinking,Systems Thinking In Public Health,COURSE,Johns Hopkins University,4.6,552,34k,Mixed
https://www.coursera.org/learn/excel-advanced,Excel Skills for Business: Advanced,COURSE,Macquarie University,4.7,1485,42k,Intermediate
https://www.coursera.org/learn/gender-sexuality,Gender and Sexuality: Diversity and Inclusion in the Workplace,COURSE,University of Pittsburgh,4.7,305,15k,Beginner
https://www.coursera.org/learn/programming-fundamentals,Programming Fundamentals,COURSE,Duke University,4.7,2912,75k,Beginner
https://www.coursera.org/learn/solid-waste-management,Municipal Solid Waste Management in Developing Countries,COURSE,École Polytechnique Fédérale de Lausanne,4.8,1913,60k,Intermediate
https://www.coursera.org/learn/basic-statistics,Basic Statistics,COURSE,University of Amsterdam,4.7,2816,180k,Beginner
https://www.coursera.org/learn/stem-cells,The Science of Stem Cells,COURSE,American Museum of Natural History,4.7,728,13k,Intermediate
https://www.coursera.org/learn/erasmus-econometrics,Econometrics: Methods and Applications,COURSE,Erasmus University Rotterdam,4.6,901,120k,Mixed
https://www.coursera.org/learn/the-cycle,The Cycle: Management of Successful Arts and Cultural Organizations,COURSE,"University of Maryland, College Park",4.8,322,11k,Beginner
https://www.coursera.org/learn/uol-machine-learning-for-all,Machine Learning for All,COURSE,University of London,4.7,717,23k,Beginner
https://www.coursera.org/learn/geopoliticaygobernanzaglobal,Geopolítica y gobernanza global: riesgos y oportunidades,COURSE,ESADE Business and Law School,4.8,1166,35k,Mixed
https://www.coursera.org/learn/python-osnovy-programmirovaniya,Основы программирования на Python,COURSE,National Research University Higher School of Economics,4.6,1963,85k,Beginner
https://www.coursera.org/learn/roman-architecture,Roman Architecture,COURSE,Yale University,4.9,254,30k,Beginner
https://www.coursera.org/specializations/esports,Esports,SPECIALIZATION,"University of California, Irvine",4.5,65,1.9k,Beginner
https://www.coursera.org/learn/happiness,A Life of Happiness and Fulfillment,COURSE,Indian School of Business,4.8,3878,330k,Mixed
https://www.coursera.org/learn/aulaconstructivista,Hacia una práctica constructivista en el aula,COURSE,Pontificia Universidad Católica de Chile,4.8,819,63k,Mixed
https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam,Preparing for the Google Cloud Associate Cloud Engineer Exam,COURSE,Google Cloud,4.7,1121,23k,Beginner
https://www.coursera.org/learn/python-machine-learning,Applied Machine Learning in Python,COURSE,University of Michigan,4.6,5475,160k,Intermediate
https://www.coursera.org/specializations/international-marketing,International Marketing & Cross Industry Growth,SPECIALIZATION,Yonsei University,4.6,879,27k,Beginner
https://www.coursera.org/learn/artinquiry,Art & Inquiry: Museum Teaching Strategies For Your Classroom,COURSE,The Museum of Modern Art,4.7,340,27k,Mixed
https://www.coursera.org/learn/leading-for-equity-diversity-inclusion,"Leading for Equity, Diversity and Inclusion in Higher Education",COURSE,University of Michigan,4.7,101,6.2k,Intermediate
https://www.coursera.org/specializations/english-interview-resume,Interviewing and Resume Writing in English,SPECIALIZATION,"University of Maryland, College Park",4.6,422,67k,Intermediate
https://www.coursera.org/learn/stem,"English for Science, Technology, Engineering, and Mathematics",COURSE,University of Pennsylvania,4.8,1409,120k,Beginner
https://www.coursera.org/learn/discrete-optimization,Discrete Optimization,COURSE,The University of Melbourne,4.9,462,41k,Intermediate
https://www.coursera.org/learn/breast-cancer-causes-prevention,Introduction to Breast Cancer,COURSE,Yale University,4.9,630,28k,Mixed
https://www.coursera.org/learn/nanotechnology,Nanotechnology: A Maker’s Course,COURSE,The University of North Carolina at Chapel Hill,4.8,1094,23k,Mixed
https://www.coursera.org/learn/marketing-verde,Marketing Verde,COURSE,Universidad de los Andes,4.8,1176,59k,Mixed
https://www.coursera.org/learn/six-sigma-principles,Six Sigma Principles,COURSE,University System of Georgia,4.6,2302,35k,Beginner
https://www.coursera.org/learn/introduction-g-suite,Introduction to G Suite,COURSE,Google Cloud,4.7,854,9.9k,Beginner
https://www.coursera.org/learn/farmaco-odontologos,Farmacología para odontólogos,COURSE,Universidad Nacional Autónoma de México,4.8,381,21k,Mixed
https://www.coursera.org/learn/internet-connection-how-to-get-online,Internet Connection: How to Get Online?,COURSE,Cisco,4.7,2151,37k,Beginner
https://www.coursera.org/learn/schizophrenia,Schizophrenia,COURSE,Wesleyan University,4.7,669,20k,Intermediate
https://www.coursera.org/learn/autodesk-revit-architectural-design,Autodesk Certified Professional: Revit for Architectural Design Exam Prep,COURSE,Autodesk,4.7,143,11k,Advanced
https://www.coursera.org/learn/cuidado-heridas,Cuidado de heridas en el ámbito hospitalario,COURSE,Universidad Nacional Autónoma de México,4.8,733,27k,Intermediate
https://www.coursera.org/learn/global-environmental-management,Global Environmental Management,COURSE,Technical University of Denmark (DTU),4.6,779,23k,Intermediate
https://www.coursera.org/learn/guitar,Guitar for Beginners,COURSE,Berklee College of Music,4.8,1663,210k,Mixed
https://www.coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television,Write A Feature Length Screenplay For Film Or Television,COURSE,Michigan State University,4.7,9,13k,Beginner
https://www.coursera.org/specializations/strategic-analytics,Strategic Business Analytics,SPECIALIZATION,ESSEC Business School,4.3,966,61k,Advanced
https://www.coursera.org/specializations/start-your-own-business,How to Start Your Own Business,SPECIALIZATION,Michigan State University,4.2,247,35k,Beginner
https://www.coursera.org/learn/modern-world-2,"The Modern World, Part Two: Global History since 1910",COURSE,University of Virginia,4.8,916,48k,Beginner
https://www.coursera.org/learn/breastfeeding,Stanford's Short Course on Breastfeeding,COURSE,Stanford University,4.7,735,17k,Beginner
https://www.coursera.org/learn/bugs-101,Bugs 101: Insect-Human Interactions,COURSE,University of Alberta,4.9,343,16k,Beginner
https://www.coursera.org/learn/chemicals-health,Chemicals and Health,COURSE,Johns Hopkins University,4.7,289,24k,Beginner
https://www.coursera.org/learn/resilience-in-children,"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",COURSE,University of Minnesota,4.8,252,16k,Mixed
https://www.coursera.org/specializations/healthcare-information-literacy-data-analytics,Health Information Literacy for Data Analytics,SPECIALIZATION,"University of California, Davis",4.4,63,5.7k,Intermediate
https://www.coursera.org/learn/access-control-sscp,Access Controls,COURSE,(ISC)²,4.6,154,3k,Beginner
https://www.coursera.org/learn/perfect-tenses-modals,Perfect Tenses and Modals,COURSE,"University of California, Irvine",4.7,1734,83k,Intermediate
https://www.coursera.org/learn/autodesk-autocad-design-drafting,Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep,COURSE,Autodesk,4.7,456,26k,Advanced
https://www.coursera.org/learn/probabilistic-graphical-models,Probabilistic Graphical Models 1: Representation,COURSE,Stanford University,4.7,1253,69k,Advanced
https://www.coursera.org/learn/plantknows,Understanding Plants - Part I: What a Plant Knows,COURSE,Tel Aviv University,4.8,917,50k,Beginner
https://www.coursera.org/learn/iiot-google-cloud-platform,Industrial IoT on Google Cloud Platform,COURSE,Google Cloud,4.5,1337,38k,Beginner
https://www.coursera.org/specializations/unity-xr,Unity XR: How to Build AR and VR Apps,SPECIALIZATION,Unity,4.2,116,13k,Beginner
https://www.coursera.org/specializations/nonprofit,Improving Leadership & Governance in Nonprofit Organizations,SPECIALIZATION,Luther College at the University of Regina,4.4,152,18k,Beginner
https://www.coursera.org/learn/introduction-blockchain-technologies,Introduction to Blockchain Technologies,COURSE,INSEAD,4.7,860,17k,Beginner
https://www.coursera.org/learn/quality-healthcare,Leading Healthcare Quality and Safety,COURSE,The George Washington University,4.8,438,16k,Beginner
https://www.coursera.org/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency,Cryptocurrency and Blockchain: An Introduction to Digital Currencies,COURSE,University of Pennsylvania,4.6,490,9.2k,Mixed
https://www.coursera.org/learn/international-relations-theory,Understanding International Relations Theory,COURSE,National Research University Higher School of Economics,4.7,218,28k,Mixed
https://www.coursera.org/learn/big-history,Big History: Connecting Knowledge,COURSE,Macquarie University,4.8,1153,64k,Mixed
https://www.coursera.org/learn/ai-for-medical-treatment,AI For Medical Treatment,COURSE,deeplearning.ai,4.9,20,3.4k,Intermediate
https://www.coursera.org/learn/introduction-intellectual-property,Introduction to Intellectual Property,COURSE,University of Pennsylvania,4.8,265,6.3k,Beginner
https://www.coursera.org/learn/change-for-the-finance-professional,Keeping up with Change: Issues for the Finance Professional,COURSE,University of London,4.7,322,11k,Mixed
https://www.coursera.org/learn/streaming-analytics-systems-gcp,Building Resilient Streaming Analytics Systems on GCP,COURSE,Google Cloud,4.6,489,6.6k,Intermediate
https://www.coursera.org/learn/sports-agent,Becoming a Sports Agent,COURSE,Case Western Reserve University,4.7,72,6.7k,Beginner
https://www.coursera.org/specializations/creatividad-diseno-innovacion,"Creatividad, diseño e innovación: Técnicas y herramientas",SPECIALIZATION,Arizona State University,4.7,2236,160k,Beginner
https://www.coursera.org/learn/race-cultural-diversity-american-life,Race and Cultural Diversity in American Life and History,COURSE,University of Illinois at Urbana-Champaign,4.5,37,7.4k,Beginner
https://www.coursera.org/learn/positive-psychology-resilience,Positive Psychology: Resilience Skills,COURSE,University of Pennsylvania,4.9,1305,41k,Beginner
https://www.coursera.org/learn/legaltech,El Abogado del Futuro: Legaltech y la Transformación Digital del Derecho,COURSE,Universidad Austral,5.0,21,2.1k,Beginner
https://www.coursera.org/learn/covid19clinicalupdate,COVID-19 - A clinical update,COURSE,University of Florida,4.7,74,3.6k,Intermediate
https://www.coursera.org/learn/introduction-embedded-systems,Introduction to Embedded Systems Software and Development Environments,COURSE,University of Colorado Boulder,4.5,319,43k,Intermediate
https://www.coursera.org/learn/electronics,Introduction to Electronics,COURSE,Georgia Institute of Technology,4.7,1283,120k,Mixed
https://www.coursera.org/learn/wharton-risk-models,Modeling Risk and Realities,COURSE,University of Pennsylvania,4.6,1844,36k,Mixed
https://www.coursera.org/learn/process-mining,Process Mining: Data science in Action,COURSE,Eindhoven University of Technology,4.8,725,39k,Intermediate
https://www.coursera.org/specializations/app-development,iOS App Development with Swift,SPECIALIZATION,University of Toronto,3.9,1495,77k,Intermediate
https://www.coursera.org/specializations/globalization-economic-growth-and-stability,"Globalization, Economic Growth and Stability",SPECIALIZATION,IE Business School,4.8,876,44k,Intermediate
https://www.coursera.org/learn/introtoux-principles-and-processes,Introduction to User Experience Principles and Processes,COURSE,University of Michigan,4.8,540,17k,Beginner
https://www.coursera.org/learn/big-bang,From the Big Bang to Dark Energy,COURSE,The University of Tokyo,4.8,2028,53k,Beginner
https://www.coursera.org/learn/industrial-biotech,Industrial Biotechnology,COURSE,University of Manchester   ,4.6,808,26k,Beginner
https://www.coursera.org/learn/introduction-statistics-data-analysis-public-health,Introduction to Statistics & Data Analysis in Public Health,COURSE,Imperial College London,4.7,471,13k,Beginner
https://www.coursera.org/learn/introduction-to-software-product-management,Introduction to Software Product Management,COURSE,University of Alberta,4.6,5115,67k,Mixed
https://www.coursera.org/learn/dairy-production,Dairy Production and Management,COURSE,The Pennsylvania State University,4.8,500,23k,Mixed
https://www.coursera.org/learn/intro-chemistry,Introduction to Chemistry:  Reactions and Ratios,COURSE,Duke University,4.7,468,48k,Beginner
https://www.coursera.org/specializations/computer-security-systems-management,Computer Security and Systems Management,SPECIALIZATION,University of Colorado System,4.6,854,29k,Beginner
https://www.coursera.org/specializations/requirements-engineering-secure-software,Requirements Engineering: Secure Software  Specifications,SPECIALIZATION,University of Colorado System,4.6,341,7.7k,Beginner
https://www.coursera.org/specializations/programacion-android,Desarrollo de aplicaciones móviles con Android,SPECIALIZATION,Universidad Nacional Autónoma de México,4.6,1198,65k,Intermediate
https://www.coursera.org/learn/intro-fpga-design-embedded-systems,Introduction to FPGA Design for Embedded Systems,COURSE,University of Colorado Boulder,4.6,576,36k,Intermediate
https://www.coursera.org/specializations/developing-industrial-iot,Developing Industrial Internet of Things,SPECIALIZATION,University of Colorado Boulder,4.6,170,8.9k,Intermediate
https://www.coursera.org/learn/changing-global-order,The Changing Global Order,COURSE,Universiteit Leiden,4.7,372,23k,Intermediate
https://www.coursera.org/learn/health-behavior-change,Health Behavior Change: From Evidence to Action,COURSE,Yale University,4.8,17,3k,Beginner
https://www.coursera.org/learn/accounting-analytics,Accounting Analytics,COURSE,University of Pennsylvania,4.5,2375,81k,Mixed
https://www.coursera.org/learn/magic-middle-ages,Magic in the Middle Ages,COURSE,Universitat de Barcelona,4.6,1035,79k,Beginner
https://www.coursera.org/learn/c-plus-plus-a,"C++ For C Programmers, Part A",COURSE,"University of California, Santa Cruz",4.4,1264,150k,Mixed
https://www.coursera.org/learn/cancer-metastasis,Understanding Cancer Metastasis,COURSE,Johns Hopkins University,4.8,1077,30k,Beginner
https://www.coursera.org/learn/antibiotic-stewardship,Antibiotic Stewardship,COURSE,Stanford University,4.5,105,12k,Advanced
https://www.coursera.org/learn/excel-para-negocios,Fundamentos de Excel para Negocios,COURSE,Universidad Austral,4.7,2113,150k,Beginner
https://www.coursera.org/learn/intro-cyber-attacks,Introduction to Cyber Attacks,COURSE,New York University,4.7,1229,28k,Beginner
https://www.coursera.org/learn/stories-of-infection,Stories of Infection,COURSE,Stanford University,4.9,1009,29k,Intermediate
https://www.coursera.org/learn/solar-cells,Introduction to solar cells,COURSE,Technical University of Denmark (DTU),4.8,1220,30k,Beginner
https://www.coursera.org/learn/social-innovation,Becoming a changemaker: Introduction to Social Innovation,COURSE,University of Cape Town,4.8,751,64k,Beginner
